0.10576
0.50633
0.47914
0.26786
4.6995
0.14989
1.9105
0.28899
0.063637
0.22534
0.22571
0.1709
0.83525
1.0418
0.065746
7.2287
0.29055
0.12156
13.828
130.78
0.078569
43.306
3.3679
0.14178
1.5508
0.0027556
0.64066
0.18454
550.46
0.56517
0.072928
0.076498
0.0002375
17.025
22.829
7.4632
2.583
58.733
9.3373
0.95847
6.0371
3.2993
2.8187
1.5678
0.77741
0.9308
0.0004355
0.010866
0.97306
0.0057803
0.15187
0.00022191
0.23509
